,rule_id,rule,len_l,len_r,count_lhs,count_rhs,support,confidence,lift,rpf,conviction,lhs,rhs,itemset
151,196,"{('ELAPSED_TIME', 'ELAPSED_TIME_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,19802,98425,0.19802,1.0,1.016002032004064,0.19802,15750000.000000041,"(('ELAPSED_TIME', 'ELAPSED_TIME_2'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'ELAPSED_TIME,ELAPSED_TIME_2']"
152,197,"{('ELAPSED_TIME', 'ELAPSED_TIME_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,19017,98425,0.19017,1.0,1.016002032004064,0.19017,15750000.000000041,"(('ELAPSED_TIME', 'ELAPSED_TIME_3'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'ELAPSED_TIME,ELAPSED_TIME_3']"
153,198,"{('ELAPSED_TIME', 'ELAPSED_TIME_4'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,19789,98425,0.19789,1.0,1.0160020320040641,0.19789,15750000.000000041,"(('ELAPSED_TIME', 'ELAPSED_TIME_4'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'ELAPSED_TIME,ELAPSED_TIME_4']"
154,199,"{('FLIGHT_NUMBER', 'FLIGHT_NUMBER_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,20022,98425,0.19799,0.9888622515233243,1.0046860569198115,0.19578483717910297,1.414109738505356,"(('FLIGHT_NUMBER', 'FLIGHT_NUMBER_0'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'FLIGHT_NUMBER,FLIGHT_NUMBER_0']"
155,200,"{('FLIGHT_NUMBER', 'FLIGHT_NUMBER_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,19999,98425,0.19769,0.9884994249712485,1.0043174244056374,0.19541645132256613,1.3694966200497276,"(('FLIGHT_NUMBER', 'FLIGHT_NUMBER_1'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'FLIGHT_NUMBER,FLIGHT_NUMBER_1']"
156,201,"{('FLIGHT_NUMBER', 'FLIGHT_NUMBER_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,20014,98425,0.19769,0.9877585690016988,1.0035647132351526,0.19526999150594584,1.2866141806110365,"(('FLIGHT_NUMBER', 'FLIGHT_NUMBER_2'),)","(('CANCELLATION_REASON', 4),)","['FLIGHT_NUMBER,FLIGHT_NUMBER_2', 'CANCELLATION_REASON,4']"
166,211,"{('ORIGIN_AIRPORT', 'ORIGIN_AIRPORT_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,20118,98425,0.19901,0.989213639526792,1.0050430678453564,0.19686340640222685,1.4601772839822844,"(('ORIGIN_AIRPORT', 'ORIGIN_AIRPORT_0'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'ORIGIN_AIRPORT,ORIGIN_AIRPORT_0']"
172,217,"{('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,20043,98425,0.19791,0.9874270318814549,1.0032278708473,0.19542168387965875,1.2526874003666155,"(('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_1'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_1']"
173,218,"{('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,20187,98425,0.19892,0.9853866349630951,1.0011548234321515,0.1960131094268589,1.0777804347215179,"(('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_2'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_2']"
177,222,"{('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,20214,98425,0.19959,0.9873849807064411,1.0031851467680375,0.19707216829919857,1.248511665735633,"(('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_1'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_1']"
178,223,"{('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,19884,98425,0.19591,0.9852645342989338,1.0010307689092546,0.19302317491450413,1.0688497568156716,"(('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_2']"
179,224,"{('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,20339,98425,0.20033,0.9849550125374895,1.0007162941706778,0.19731603766163527,1.0468602245356535,"(('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_3'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_3']"
183,228,"{('SCHEDULED_TIME', 'SCHEDULED_TIME_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,20066,98425,0.1977,0.9852486793581182,1.0010146602571686,0.19478366390909996,1.067700941133493,"(('SCHEDULED_TIME', 'SCHEDULED_TIME_2'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'SCHEDULED_TIME,SCHEDULED_TIME_2']"
184,229,"{('SCHEDULED_TIME', 'SCHEDULED_TIME_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,19643,98425,0.1935,0.985083744845492,1.0008470864571928,0.19061370462760271,1.0558949804063307,"(('SCHEDULED_TIME', 'SCHEDULED_TIME_3'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'SCHEDULED_TIME,SCHEDULED_TIME_3']"
185,230,"{('SCHEDULED_TIME', 'SCHEDULED_TIME_4'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,20016,98425,0.19813,0.9898581135091926,1.0056978547210491,0.19612058802957633,1.552965364117464,"(('SCHEDULED_TIME', 'SCHEDULED_TIME_4'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'SCHEDULED_TIME,SCHEDULED_TIME_4']"
187,232,"{('TAIL_NUMBER', 'TAIL_NUMBER_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,20102,98425,0.1979,0.9844791563028554,1.0002328232693476,0.19482842503233508,1.014764357696178,"(('TAIL_NUMBER', 'TAIL_NUMBER_0'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'TAIL_NUMBER,TAIL_NUMBER_0']"
188,233,"{('TAIL_NUMBER', 'TAIL_NUMBER_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,20113,98425,0.19867,0.9877691045592403,1.003575417383023,0.19624008800278428,1.287722455691214,"(('TAIL_NUMBER', 'TAIL_NUMBER_1'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'TAIL_NUMBER,TAIL_NUMBER_1']"
189,234,"{('TAIL_NUMBER', 'TAIL_NUMBER_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,19922,98425,0.19612,0.9844393133219557,1.0001923427197923,0.19306823812870194,1.0121660639859011,"(('TAIL_NUMBER', 'TAIL_NUMBER_2'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'TAIL_NUMBER,TAIL_NUMBER_2']"
190,235,"{('TAIL_NUMBER', 'TAIL_NUMBER_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,20031,98425,0.198,0.9884678747940692,1.004285369361513,0.19571663920922572,1.3657498815699753,"(('TAIL_NUMBER', 'TAIL_NUMBER_3'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'TAIL_NUMBER,TAIL_NUMBER_3']"
192,237,"{('TAXI_IN', 'TAXI_IN_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,26838,98425,0.26838,1.0,1.0160020320040641,0.26838,15750000.000000041,"(('TAXI_IN', 'TAXI_IN_0'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'TAXI_IN,TAXI_IN_0']"
194,239,"{('TAXI_IN', 'TAXI_IN_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,22680,98425,0.2268,1.0,1.016002032004064,0.2268,15750000.000000041,"(('TAXI_IN', 'TAXI_IN_2'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'TAXI_IN,TAXI_IN_2']"
197,242,"{('TAXI_OUT', 'TAXI_OUT_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,22969,98425,0.22967,0.9999129261178109,1.0159135647628255,0.22965000174147765,180.8787976973336,"(('TAXI_OUT', 'TAXI_OUT_0'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'TAXI_OUT,TAXI_OUT_0']"
198,243,"{('TAXI_OUT', 'TAXI_OUT_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,23517,98425,0.23514,0.9998724327082537,1.0158724233764322,0.23511000382701874,123.46328217138155,"(('TAXI_OUT', 'TAXI_OUT_1'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'TAXI_OUT,TAXI_OUT_1']"
200,245,"{('TAXI_OUT', 'TAXI_OUT_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,20101,98425,0.201,0.999950251231282,1.0159514871539568,0.2009900004974877,316.58438633712353,"(('TAXI_OUT', 'TAXI_OUT_3'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'TAXI_OUT,TAXI_OUT_3']"
203,248,"{('WHEELS_OFF', 'WHEELS_OFF_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,19637,98425,0.19634,0.9998472271731934,1.0158468145015935,0.1963100045831848,103.09357518378643,"(('WHEELS_OFF', 'WHEELS_OFF_0'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'WHEELS_OFF,WHEELS_OFF_0']"
204,249,"{('WHEELS_OFF', 'WHEELS_OFF_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,19719,98425,0.19719,1.0,1.0160020320040641,0.19719,15750000.000000041,"(('WHEELS_OFF', 'WHEELS_OFF_1'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'WHEELS_OFF,WHEELS_OFF_1']"
205,250,"{('WHEELS_OFF', 'WHEELS_OFF_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,19782,98425,0.1978,0.99989889798807,1.0158993121545035,0.19778000202204024,155.78170916312325,"(('WHEELS_OFF', 'WHEELS_OFF_2'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'WHEELS_OFF,WHEELS_OFF_2']"
206,251,"{('WHEELS_OFF', 'WHEELS_OFF_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,19817,98425,0.19814,0.9998486148256548,1.015848224359314,0.19811000454155525,104.03856275596881,"(('WHEELS_OFF', 'WHEELS_OFF_3'),)","(('CANCELLATION_REASON', 4),)","['WHEELS_OFF,WHEELS_OFF_3', 'CANCELLATION_REASON,4']"
207,252,"{('WHEELS_OFF', 'WHEELS_OFF_4'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,19480,98425,0.19478,0.9998973305954826,1.0158977196804495,0.19476000205338811,153.40350584990506,"(('WHEELS_OFF', 'WHEELS_OFF_4'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'WHEELS_OFF,WHEELS_OFF_4']"
208,253,"{('WHEELS_ON', 'WHEELS_ON_0'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,19602,98425,0.19602,1.0,1.0160020320040641,0.19602,15750000.000000041,"(('WHEELS_ON', 'WHEELS_ON_0'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'WHEELS_ON,WHEELS_ON_0']"
209,254,"{('WHEELS_ON', 'WHEELS_ON_1'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,19896,98425,0.19896,1.0,1.0160020320040641,0.19896,15750000.000000041,"(('WHEELS_ON', 'WHEELS_ON_1'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'WHEELS_ON,WHEELS_ON_1']"
210,255,"{('WHEELS_ON', 'WHEELS_ON_2'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,19560,98425,0.1956,1.0,1.016002032004064,0.1956,15750000.000000041,"(('WHEELS_ON', 'WHEELS_ON_2'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'WHEELS_ON,WHEELS_ON_2']"
211,256,"{('WHEELS_ON', 'WHEELS_ON_3'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,19887,98425,0.19887,1.0,1.016002032004064,0.19887,15750000.000000041,"(('WHEELS_ON', 'WHEELS_ON_3'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'WHEELS_ON,WHEELS_ON_3']"
212,257,"{('WHEELS_ON', 'WHEELS_ON_4'), ('CANCELLATION_REASON', 4), ((('CANCELLATION_REASON', 4),)",1,1,19439,98425,0.19439,1.0,1.0160020320040641,0.19439,15750000.000000041,"(('WHEELS_ON', 'WHEELS_ON_4'),)","(('CANCELLATION_REASON', 4),)","['CANCELLATION_REASON,4', 'WHEELS_ON,WHEELS_ON_4']"
214,259,"{('DAY', 'DAY_1'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,20088,98425,0.19795,0.9854141776184787,1.0011828068259878,0.19506273645957786,1.079815625626843,"(('DAY', 'DAY_1'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DAY,DAY_1']"
215,260,"{('DAY', 'DAY_2'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,20057,98425,0.19768,0.9855910654634292,1.0013625252358944,0.1948316418208107,1.0930717234472709,"(('DAY', 'DAY_2'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DAY,DAY_2']"
216,261,"{('DAY', 'DAY_3'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,20407,98425,0.20151,0.9874552849512422,1.003256576023614,0.19898211447052483,1.2555086889798264,"(('DAY', 'DAY_3'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DAY,DAY_3']"
225,270,"{('DEPARTURE_DELAY', 'DEPARTURE_DELAY_0'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,26927,98425,0.26916,0.9995914880974487,1.015586983080974,0.2690500449363093,38.55447380397427,"(('DEPARTURE_DELAY', 'DEPARTURE_DELAY_0'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DEPARTURE_DELAY,DEPARTURE_DELAY_0']"
227,272,"{('DEPARTURE_DELAY', 'DEPARTURE_DELAY_2'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,19406,98425,0.19404,0.9998969390910027,1.0158973219111027,0.19402000206121817,152.82076718004137,"(('DEPARTURE_DELAY', 'DEPARTURE_DELAY_2'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DEPARTURE_DELAY,DEPARTURE_DELAY_2']"
230,275,"{('DEPARTURE_TIME', 'DEPARTURE_TIME_0'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,19643,98425,0.19635,0.9995927302346892,1.0155882450949343,0.1962700325815812,38.672061295587135,"(('DEPARTURE_TIME', 'DEPARTURE_TIME_0'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_0']"
231,276,"{('DEPARTURE_TIME', 'DEPARTURE_TIME_1'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,19792,98425,0.19786,0.9996968472109944,1.0156940281544267,0.19780001818916737,51.95382862164551,"(('DEPARTURE_TIME', 'DEPARTURE_TIME_1'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_1']"
232,277,"{('DEPARTURE_TIME', 'DEPARTURE_TIME_2'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,19780,98425,0.1977,0.9994944388270981,1.0154883808250934,0.1976000505561173,31.153438378500102,"(('DEPARTURE_TIME', 'DEPARTURE_TIME_2'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_2']"
233,278,"{('DEPARTURE_TIME', 'DEPARTURE_TIME_3'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,19811,98425,0.19796,0.9992428448841553,1.0152327608678235,0.1978101135732674,20.801522526735887,"(('DEPARTURE_TIME', 'DEPARTURE_TIME_3'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_3']"
234,279,"{('DEPARTURE_TIME', 'DEPARTURE_TIME_4'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,19455,98425,0.19438,0.9991261886404523,1.0151142378871754,0.19421014854793112,18.02446466670833,"(('DEPARTURE_TIME', 'DEPARTURE_TIME_4'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DEPARTURE_TIME,DEPARTURE_TIME_4']"
235,280,"{('DESTINATION_AIRPORT', 'DESTINATION_AIRPORT_0'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,20017,98425,0.19805,0.9894090023480042,1.0052415568686859,0.19595245291502225,1.4871118878890701,"(('DESTINATION_AIRPORT', 'DESTINATION_AIRPORT_0'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DESTINATION_AIRPORT,DESTINATION_AIRPORT_0']"
243,288,"{('DISTANCE', 'DISTANCE_3'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,19718,98425,0.19476,0.9877269499949285,1.003532588260024,0.19236970078101226,1.2832994822144699,"(('DISTANCE', 'DISTANCE_3'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'DISTANCE,DISTANCE_3']"
244,289,"{('DISTANCE', 'DISTANCE_4'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,20137,98425,0.19935,0.9899687143069971,1.0058102253563597,0.19735026319709986,1.5700877147680417,"(('DISTANCE', 'DISTANCE_4'),)","(('CANCELLED', 0.0),)","['DISTANCE,DISTANCE_4', 'CANCELLED,0.0']"
246,292,"{('ELAPSED_TIME', 'ELAPSED_TIME_0'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,19643,98425,0.19643,1.0,1.016002032004064,0.19643,15750000.000000041,"(('ELAPSED_TIME', 'ELAPSED_TIME_0'),)","(('CANCELLED', 0.0),)","['ELAPSED_TIME,ELAPSED_TIME_0', 'CANCELLED,0.0']"
247,293,"{('ELAPSED_TIME', 'ELAPSED_TIME_1'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,19885,98425,0.19885,1.0,1.016002032004064,0.19885,15750000.000000041,"(('ELAPSED_TIME', 'ELAPSED_TIME_1'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'ELAPSED_TIME,ELAPSED_TIME_1']"
248,294,"{('ELAPSED_TIME', 'ELAPSED_TIME_2'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,19802,98425,0.19802,1.0,1.016002032004064,0.19802,15750000.000000041,"(('ELAPSED_TIME', 'ELAPSED_TIME_2'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'ELAPSED_TIME,ELAPSED_TIME_2']"
249,295,"{('ELAPSED_TIME', 'ELAPSED_TIME_3'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,19017,98425,0.19017,1.0,1.016002032004064,0.19017,15750000.000000041,"(('ELAPSED_TIME', 'ELAPSED_TIME_3'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'ELAPSED_TIME,ELAPSED_TIME_3']"
250,296,"{('ELAPSED_TIME', 'ELAPSED_TIME_4'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,19789,98425,0.19789,1.0,1.0160020320040641,0.19789,15750000.000000041,"(('ELAPSED_TIME', 'ELAPSED_TIME_4'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'ELAPSED_TIME,ELAPSED_TIME_4']"
251,297,"{('FLIGHT_NUMBER', 'FLIGHT_NUMBER_0'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,20022,98425,0.19799,0.9888622515233243,1.0046860569198115,0.19578483717910297,1.414109738505356,"(('FLIGHT_NUMBER', 'FLIGHT_NUMBER_0'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'FLIGHT_NUMBER,FLIGHT_NUMBER_0']"
252,298,"{('FLIGHT_NUMBER', 'FLIGHT_NUMBER_1'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,19999,98425,0.19769,0.9884994249712485,1.0043174244056374,0.19541645132256613,1.3694966200497276,"(('FLIGHT_NUMBER', 'FLIGHT_NUMBER_1'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'FLIGHT_NUMBER,FLIGHT_NUMBER_1']"
253,299,"{('FLIGHT_NUMBER', 'FLIGHT_NUMBER_2'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,20014,98425,0.19769,0.9877585690016988,1.0035647132351526,0.19526999150594584,1.2866141806110365,"(('FLIGHT_NUMBER', 'FLIGHT_NUMBER_2'),)","(('CANCELLED', 0.0),)","['FLIGHT_NUMBER,FLIGHT_NUMBER_2', 'CANCELLED,0.0']"
263,309,"{('ORIGIN_AIRPORT', 'ORIGIN_AIRPORT_0'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,20118,98425,0.19901,0.989213639526792,1.0050430678453564,0.19686340640222685,1.4601772839822844,"(('ORIGIN_AIRPORT', 'ORIGIN_AIRPORT_0'),)","(('CANCELLED', 0.0),)","['ORIGIN_AIRPORT,ORIGIN_AIRPORT_0', 'CANCELLED,0.0']"
269,315,"{('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_1'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,20043,98425,0.19791,0.9874270318814549,1.0032278708473,0.19542168387965875,1.2526874003666155,"(('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_1'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_1']"
270,316,"{('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_2'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,20187,98425,0.19892,0.9853866349630951,1.0011548234321515,0.1960131094268589,1.0777804347215179,"(('SCHEDULED_ARRIVAL', 'SCHEDULED_ARRIVAL_2'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'SCHEDULED_ARRIVAL,SCHEDULED_ARRIVAL_2']"
274,320,"{('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_1'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,20214,98425,0.19959,0.9873849807064411,1.0031851467680375,0.19707216829919857,1.248511665735633,"(('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_1'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_1']"
275,321,"{('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,19884,98425,0.19591,0.9852645342989338,1.0010307689092546,0.19302317491450413,1.0688497568156716,"(('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_2'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_2']"
276,322,"{('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_3'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,20339,98425,0.20033,0.9849550125374895,1.0007162941706778,0.19731603766163527,1.0468602245356535,"(('SCHEDULED_DEPARTURE', 'SCHEDULED_DEPARTURE_3'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'SCHEDULED_DEPARTURE,SCHEDULED_DEPARTURE_3']"
280,326,"{('SCHEDULED_TIME', 'SCHEDULED_TIME_2'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,20066,98425,0.1977,0.9852486793581182,1.0010146602571686,0.19478366390909996,1.067700941133493,"(('SCHEDULED_TIME', 'SCHEDULED_TIME_2'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'SCHEDULED_TIME,SCHEDULED_TIME_2']"
281,327,"{('SCHEDULED_TIME', 'SCHEDULED_TIME_3'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,19643,98425,0.1935,0.985083744845492,1.0008470864571928,0.19061370462760271,1.0558949804063307,"(('SCHEDULED_TIME', 'SCHEDULED_TIME_3'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'SCHEDULED_TIME,SCHEDULED_TIME_3']"
282,328,"{('SCHEDULED_TIME', 'SCHEDULED_TIME_4'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,20016,98425,0.19813,0.9898581135091926,1.0056978547210491,0.19612058802957633,1.552965364117464,"(('SCHEDULED_TIME', 'SCHEDULED_TIME_4'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'SCHEDULED_TIME,SCHEDULED_TIME_4']"
284,330,"{('TAIL_NUMBER', 'TAIL_NUMBER_0'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,20102,98425,0.1979,0.9844791563028554,1.0002328232693476,0.19482842503233508,1.014764357696178,"(('TAIL_NUMBER', 'TAIL_NUMBER_0'),)","(('CANCELLED', 0.0),)","['CANCELLED,0.0', 'TAIL_NUMBER,TAIL_NUMBER_0']"
285,331,"{('TAIL_NUMBER', 'TAIL_NUMBER_1'), ('CANCELLED', 0.0), ((('CANCELLED', 0.0),)",1,1,20113,98425,0.19867,0.9877691045592403,1.003575417383023,0.19624008800278428,1.287722455691214,"(('TAIL_NUMBER', 'TAIL_NUMBER_1'),)","(('CANCELLED', 0.0),)","['TAIL_NUMBER,TAIL_NUMBER_1', 'CANCELLED,0.0']"
